#obj MAE
0.004415454847233866 0.05252996951615982
0.004264310645298399 0.05191889998288322
0.003868835617142022 0.04969996839005757
0.004130541203033062 0.05097338087037992
0.00425050523646232 0.05154949807714373
0.0041782717134741165 0.05133991021094341
0.0042653131287845765 0.052233277532032135
0.00448541910625516 0.05298762067109273
0.003960484916410172 0.05007138386324212
0.004301098370413327 0.052169637904329026
0.004296764394672937 0.05145314789326974
0.004214085053062292 0.05144565286313277
0.00418897835176774 0.05130478956808596
0.0041495798718362035 0.05109783899901024
0.004217934316528465 0.0515070893108617
0.004150586082108286 0.05112091622015636
0.0042073788710284684 0.05140972145296412
0.0041802895083880905 0.05126988437167824
0.004201271627207687 0.05138032216171886
0.00419440907251278 0.051342019590111206
0.004185108063508435 0.051296330050997895
0.004267562381463879 0.05165428043953348
0.0044037555834293375 0.052944282679537095
0.004180012914309898 0.05130472902481958
0.004222293372937855 0.0514971095708232
0.0042162109964784845 0.05145035074103714
0.004191216438134491 0.0513558350299633
0.00406866865109533 0.05080549669698071
0.004257274880979079 0.05184086841436835
0.004241000035017678 0.05153372057133257
0.004148968936966722 0.05112506281744166
0.004203593029400906 0.051329002576205894
0.004215007458197154 0.05142717898870411
0.0041583494900542806 0.05124201050093062
0.004259758501417165 0.05167777176973976
0.004362508681062272 0.05216648076209656
0.0039988644552204754 0.05051006216867302
0.00425912532728049 0.05159048822603633
0.0041552793721035 0.05111963383676959
0.003967088088154462 0.05003304147718735
0.004375245448913339 0.05266307085699615
0.0041296223986462864 0.051004239716243974
0.004233606909931877 0.05151249888688409
0.0043285778790113855 0.05268188584746303
0.004105595828224924 0.05178312946025562
0.004359701097225941 0.05221589821084407
0.0043106160023284115 0.05302082999021654
0.004204951675902076 0.051324969175364006
0.004204951675902084 0.05132496917536404
0.00420495167590208 0.05132496917536403
0.0042049516759020845 0.05132496917536403
0.004204951675902084 0.051324969175364006
0.004204951675902083 0.05132496917536405
0.004771452012221315 0.057867993916993224
0.011361169187224854 0.08612663923579275
0.016521460580466565 0.10292615793508762
0.004968082442831924 0.058229899740567755
0.003973208385864773 0.04337595636819542
0.0033918467049171607 0.04203009333582578
0.004215004463807828 0.05261113328852192
0.007375388053354757 0.06791805441075237
0.002979903812584669 0.04709238215424341
0.0032565140252907828 0.0482554321675667
0.004540069530674527 0.05178701441593474
0.004393472164660232 0.05664348160362847
0.0054277046560424124 0.05647017739460174
0.004737353984505487 0.05945228836253135
0.003821887287811781 0.052014012377332275
0.0030216168007702287 0.046648351858848164
0.005112280457424601 0.05786609862085607
0.0033153652933027872 0.04643304085726488
0.004344878490743434 0.053316022172080604
0.004701556542260366 0.05710148745428105
0.004153547618745152 0.0515588259760485
0.0032390145813026377 0.04708605027836235
0.0042864327870817025 0.05612515414947425
0.004440617830980725 0.050505203581914154
0.0045306649866352 0.057465979893145794
0.005823400940745331 0.060136664908397724
0.003286791789485865 0.04837594144747736
0.003412689687287281 0.048062566821373866
0.003143695661806924 0.047302217632158444
0.0032044449057457374 0.04711778812761036
0.0031534510931627824 0.0466632796806615
0.0031503053439079823 0.047334299105150295
0.004133153075566537 0.0502572190902483
0.0023605247473734783 0.041492428727625576
0.003143888389995185 0.047358917971909345
0.0031995741674165565 0.047130047981731045
0.0032022310943929278 0.046853801149068834
0.003040606882091157 0.046787399889742544
0.0024886394265843425 0.04155999015923505
0.003706620953131978 0.04783414608461573
0.0031454176200001733 0.04732524043618445
0.003312719140953508 0.04833928903152049
0.0033694987921833704 0.04709702186115368
0.002858628103159724 0.044687402544418324
0.0030301781388589084 0.04649560968120228
0.0038037842110025012 0.0515626160678216
0.0030012198559976493 0.045392284061090526
0.003221889537984482 0.048432685852231525
0.003212817205398129 0.04715809983770914
0.0030730235889445024 0.04717020391240209
0.0030701016252734697 0.046656378486953184
0.0030895588363251732 0.04655975959396272
0.0032020878777365624 0.04800401192391918
0.0030377641887878977 0.04577039232968295
0.0030724385422977595 0.046070150575519886
0.003153565687738885 0.047718785297432446
0.003150296996343325 0.04732316016441785
0.0030603762399640778 0.04626281376089198
0.0032357169528573516 0.04687647065604164
0.0030906467717257548 0.04713895340730654
0.003105360718833669 0.04718138216644079
0.0032066809864137098 0.046700962849517774
0.003159421013831657 0.0468328904827263
0.0029983534204869114 0.04603578115559379
0.003111954232481777 0.04720249464405208
0.003268630740840822 0.04713751375504815
0.0032298574064332708 0.048193696442537105
0.003087206489446247 0.04574666785173412
0.0031482662701682205 0.046538226595535276
0.0029479924818854226 0.04568049542590936
0.0032758884797693937 0.04755436768565773
0.0031212141059379795 0.04682345502761564
0.0033927265750814018 0.04762984962222994
0.003100781734722071 0.0476314115955196
0.003153593254330309 0.04639479520491947
0.0032039978837428698 0.04795583996642449
0.0031873691659541916 0.047639464587446924
0.0030881354171197746 0.046358918119815205
0.0033424834033608454 0.04925183953211323
0.0030555851931113377 0.04572852019836126
0.0031699994833705694 0.04764320549640282
0.00324174420469619 0.0473129634898783
0.0032074970534819976 0.047365440955821875
0.003124725010307041 0.047361435317307916
0.0035719585753431655 0.04981619267369477
0.003484339173420771 0.04843581274160567
0.003467008916899625 0.050279866118040945
0.003472126190206171 0.04824776517760044
0.0031553644261708503 0.04726201505579091
0.0031553125999941247 0.047242238353900706
0.0031085653577662894 0.046808418259693625
0.0031660991320090286 0.04728648292487628
0.0031499706343691486 0.04716729642393443
0.0031391226947803078 0.046923572124071077
0.003471331030525114 0.04803044371678602
0.0032284013223614623 0.04836495744498783
0.0031212297460294167 0.047324911658569294
0.0032068799185629273 0.047338539475407976
0.003413668797497205 0.04964916468260365
0.0033700077102518317 0.047989606139951485
0.0035145815428671173 0.048361997634532944
0.0032243254839350835 0.04826224191342512
0.0031120469887563422 0.04733993346006041
0.0032127472668560275 0.047226365959277136
0.0033760453564962807 0.047960689734634826
0.0033348180335890563 0.04925145816286409
0.0031997964488194035 0.047284725422983814
0.0031071635532717618 0.04718714793275966
0.002973829306307038 0.046312965431878635
0.003357210253651432 0.048607657698577465
0.0032376796488098047 0.04804599228539907
0.00294732647974672 0.04634031075737972
0.0029751287015396433 0.046795134844535013
0.0032867589360511948 0.04743725674179517
0.0031709045039376234 0.04668158954706352
0.0030509794432828675 0.047080008499638996
0.0029005640557167845 0.04503566716723196
0.003500141539235578 0.04990775562969221
0.0031616170034088763 0.04742062149833195
0.0032849646034016486 0.04784939090799368
0.003408318988649497 0.04839495430759422
0.0031432658877719962 0.04753241679149853
0.0033742278850170406 0.049399672139239154
0.0031497631832040594 0.04658456051466553
0.003173952911972911 0.0472907784732741
0.0031432674291452375 0.04718509178587988
0.003172732242719041 0.04747182607037301
0.0031306573741169508 0.04694689165455043
0.0031861348767190964 0.047449980320861
0.003096485972215381 0.04664907389501524
0.0031244187098335616 0.04709357028872536
0.003187078431208119 0.047373386952293955
0.0031813989712313074 0.047380234796906964
0.0031269838781957083 0.04708563167736557
0.003255629061146596 0.04755002539716607
0.0030796158750145386 0.04685913726540558
0.003131590961245298 0.047215602230224946
0.003171758280238567 0.047222540923699444
0.003174946414876676 0.0472982402230936
0.0031340201322619995 0.047167314186302906
0.0030785216883879515 0.04725348651899106
0.0031660360633033076 0.04679661440959566
0.0031417772497722147 0.04702227840896309
0.003159019256887119 0.04742571535615214
0.0031552003011232955 0.047315307400769606
0.0031599282867506573 0.04720024761333916
0.0031270705067244736 0.04720768333115457
0.003123542390461683 0.046913589728484625
0.003144329184069735 0.0468768741559146
0.0031755260418268815 0.04746148539045101
0.0031473045840763846 0.04716168922917923
0.003173997182439498 0.04738518847308854
0.003170732611363334 0.04771952356168516
0.003363289590975251 0.047206063342583586
0.0031317735375704864 0.047141152952978944
0.0032110644424916653 0.04763572679425943
0.003531379657235326 0.048235812362740355
0.003183180497223798 0.048599749339391304
0.003394793167384388 0.04780016763496127
0.0033050095984202845 0.049523781882046564
0.00315732994667338 0.047263389741814536
0.003157329946673378 0.047263389741814515
0.0031573299466733833 0.047263389741814564
0.0031573299466733824 0.047263389741814515
0.0031573299466733824 0.047263389741814536
0.0031573299466733794 0.047263389741814515
0.0029475795181277955 0.04498490480023664
0.00857168787383823 0.07810149142333817
0.012607110309670875 0.09138988676837435
0.002999975738402431 0.04476587602415726
0.0020028075823733398 0.029371566672716388
0.004269731834500871 0.053216081497080084
0.0040177376353700235 0.05290156266149124
0.004998685758299376 0.0558482542729222
0.002184664988789359 0.03969068222161459
0.002591403929010455 0.04348190959761864
0.0028005335977116623 0.04253721298119165
0.0034455344228106516 0.05012372978569173
0.003383294906717685 0.04478371452084839
0.003640118027019024 0.0519530087767289
0.0033294979144253872 0.04833612035701867
0.0024102466404378148 0.04173167877154329
0.0038380625715606254 0.05247508080388852
0.002155513349371656 0.03876853815231678
0.0025745098185658453 0.04210954780490777
0.003810255789304368 0.05241042306240851
0.0029065854563189272 0.04367416060805563
0.0028736929914746938 0.04497611227893612
0.0035825575635166757 0.05261570328046925
0.0031043250112932088 0.04235995147706409
0.003629732990098381 0.051682853626968166
0.0036043492829805233 0.04645304134360922
0.002256421054431476 0.040647819142879
0.00262996593460093 0.0426907368193502
0.002428539661842185 0.04242476262830305
0.0024475680171731056 0.04163720818903874
0.0023900727375835676 0.040952591036065945
0.0025022786162551694 0.043070968488617134
0.002370599360001177 0.04178168447292506
0.002373633951693948 0.041076329140792504
0.002351034436296473 0.04068219405105399
0.002425359359873629 0.042383996630641026
0.002683235332196235 0.04414664700545069
0.0023459659450583356 0.03804710651181739
0.0023226666193849037 0.04150647644543576
0.0024421132924243466 0.04186391655061684
0.0021735934751948623 0.03911312165025083
0.0024421344867440213 0.04270378144101789
0.0022695686247682 0.04128327768675119
0.0027668328237586896 0.04410954318793943
0.0022490333647034507 0.041102971830183105
0.0023780067622612942 0.04164900362186488
0.00238571913696292 0.0410574792952536
0.002342100052360204 0.041837838120330414
0.002374377554745269 0.04173677559565408
0.0022882561776420727 0.04093508474905693
0.0024103130462347104 0.04192678277311056
0.002306703667703679 0.041255296750583974
0.002336631145250951 0.041295675012094475
0.0023957962587782045 0.041833309885030985
0.0024254736390299826 0.04179836249750874
0.0022665535320580046 0.04113899212369503
0.002463203074271046 0.04176396341754084
0.0022858362875133216 0.041265635355777396
0.0022912089872566027 0.04133523708965619
0.0024367363506879514 0.04170501988927594
0.0023451782635777753 0.040622133007240706
0.002289615348444681 0.041578159911831176
0.002261636230421621 0.041238061544608254
0.0024702787445432402 0.04150638578508806
0.002287801648594039 0.04131740936670511
0.002346019884215538 0.0415106343195873
0.0023431454070135453 0.040852545933408584
0.0022687217869893144 0.041151412966355855
0.0024264448497552165 0.04126539082629237
0.0023235085209941313 0.04163811399715522
0.0025263176788542906 0.04214153859303712
0.0023100823484712776 0.0414927287128424
0.002373052630768154 0.041702813774011666
0.0023230255537810022 0.04127304231126264
0.0024981066898593063 0.04208769609622854
0.0023214907489641184 0.04190855324956847
0.0024689722276296545 0.04246688602820517
0.0022893773336989673 0.04079394356983445
0.002365560723378251 0.041935792439807315
0.002393232650015706 0.041265866632563986
0.002362706434854959 0.04141584446528585
0.0023332243740060796 0.041501413032519
0.0026483286482575264 0.04397237222687943
0.002638636732703749 0.042745071059921015
0.0023183005974202944 0.04137704683382249
0.00280422894371241 0.04304437817409307
0.0023681505048193563 0.04154011886031405
0.0023548175273887437 0.04147585320296862
0.0023476193235103106 0.041447759712248684
0.0023579775484519265 0.04131492418510907
0.0023301731705206424 0.041169121609794405
0.0023294568342218562 0.04055969301572038
0.002711899620909557 0.043131775522442975
0.0023618770314060068 0.04177199799999347
0.002351488674774999 0.04166999457077863
0.002347896719915064 0.041254520817495484
0.002274682209444767 0.040799677448177134
0.0026787805392491796 0.04312097749933411
0.002604419982758532 0.04254009995870645
0.0023750660087200385 0.04188358486852503
0.0023402909190008815 0.04161968558445282
0.002373668937013863 0.041399612179178306
0.00249985581660155 0.04217626738233625
0.002405873068484111 0.0420376190285249
0.002357958136432321 0.041356722993957894
0.002340908551466335 0.04151606745701861
0.0022335823143306887 0.04049810756821315
0.002640754872633133 0.04339703536977985
0.002533155378000803 0.04270585524464604
0.002200453872236038 0.04034578832863389
0.002353173933592679 0.04173935983945412
0.0023722059849274426 0.041077278949112346
0.002345191829291234 0.04096298505547385
0.002371018329752688 0.04205634068442761
0.0023393838524960967 0.04103937902302502
0.002402361443231166 0.041283497770754574
0.0024045852494665714 0.04193207902303774
0.0023911278869342247 0.041340499837411
0.002436399035833779 0.041596418887817066
0.0024021955371606317 0.04196368339783254
0.0024247611823244052 0.04155848126333001
0.0024170217115844815 0.04178395686607764
0.0023783155629148994 0.04148075166891153
0.0023489385440667483 0.04159028399583245
0.0023751858553691624 0.04154672862389251
0.0023442055965066395 0.04145845560281232
0.002386474138621863 0.041415893166968615
0.0023192661565101117 0.04148999286547261
0.0023421916167440833 0.0415857131851009
0.0023854183723935577 0.04149239018186896
0.002384607244126152 0.04151452127318536
0.0023400771480650132 0.041533030384146755
0.0023988061497156946 0.04125232358664652
0.0023574534278902864 0.041997276674652924
0.0023586124589089065 0.04147457070422272
0.002357351665198722 0.04145973831107144
0.002356768214518135 0.04147752217412242
0.002362457922878894 0.04147958833876592
0.0023159988325664542 0.04133688490182871
0.0023432739994965544 0.04132430543294448
0.002350560917371528 0.04146522709758765
0.0023623586615434226 0.041499950970256674
0.0023544580101268185 0.041593669198335764
0.002367133158020204 0.041432838059746235
0.0023375262083733645 0.04122386103793885
0.0023421442076862445 0.041581025877972924
0.00238972608967784 0.04170588116055689
0.002365373805710975 0.041467443205488015
0.002355441101061939 0.041492519713875235
0.0023726924020373566 0.04153838852756645
0.002314018936854325 0.04151559694309877
0.002503811411472753 0.04194597839563927
0.0023558320411434467 0.041582096617083016
0.0023852293406487883 0.04158359764473684
0.002610469489679577 0.04202478615083019
0.0023651533923787814 0.042378851784760856
0.0025162008319843557 0.0423497658742023
0.0024917758263389945 0.04305486502444096
0.0023605247473734805 0.04149242872762563
0.002360524747373474 0.04149242872762556
0.0023605247473734736 0.04149242872762555
0.0023605247473734727 0.04149242872762552
0.00236052474737348 0.04149242872762562
0.002360524747373477 0.0414924287276256
0.001901707221401154 0.03139242969336529
0.005026979053574802 0.05616034115096287
0.008081215451500968 0.0720376403061635
0.0022717663962257147 0.03233267555161315
0.002427458701970878 0.03833509013001891
0.0023781060378070267 0.03792143126408216
0.001989434254389936 0.030094895923538315
0.002305376592785682 0.0345350658218752
0.002678437088087904 0.03552465376471723
0.0021627722495913687 0.033991266281973
0.0020495242250372103 0.03178109655260116
0.0021487596108708835 0.033467025995361714
0.002087496185891331 0.03029613304777162
0.0019354674510863518 0.02868191753036814
0.001917476335336915 0.03284860996980041
0.002315589357087866 0.02963389371979859
0.0021731237097604964 0.03084821670536144
0.0018855376421513942 0.03337279776059979
0.001987921082599664 0.030039428564701463
0.0020002390986881193 0.02934028955389385
0.0020043227872687083 0.03265382094848746
0.0017690601783597576 0.030122568554638175
0.0023025559785988365 0.03429186747809773
0.002709875080588948 0.03504224784361649
0.0020751969422310988 0.030565148448058976
0.002003458857939155 0.02947773530295412
0.0017736924344469527 0.03026595982567272
0.0020721315207922605 0.03159414336072465
0.001767379136323696 0.029001143554296182
0.0023398484462690237 0.032838405969701036
0.0018540678580315575 0.02962370142320271
0.0019591053967695196 0.030002528842239393
0.0019558435909574463 0.0288386839910354
0.0021460754880380916 0.03143118398683204
0.0025880033997935183 0.03817591678551399
0.0022145913148377398 0.03460809852777484
0.0019809165512424303 0.030529925309284348
0.0019552684993392523 0.02894732748837686
0.001502481920352478 0.02871602282664694
0.0025472131067619266 0.03425344586749203
0.002057000131580144 0.02961615505318665
0.0019083370796622136 0.029203949324548086
0.0020686180994840863 0.03011866809686492
0.0019122907145198668 0.030390849478573654
0.0020394935994175905 0.030575800003466765
0.0021701971899406587 0.03046041041952673
0.0021145955248351458 0.030436044167187204
0.001973222477963705 0.029778502549617423
0.0019702890572270066 0.029514740098952188
0.001957605912609315 0.03024833632881856
0.0020414449046857646 0.030436528848476828
0.0019786084946438283 0.02921305797452584
0.002018716014286195 0.03042879979570137
0.002014199270031395 0.030553287287548848
0.002054020233637707 0.029283339272420047
0.0019109006644320518 0.028792104594781095
0.0018288358564563622 0.02819772902997262
0.0020814349676121606 0.02954711715501316
0.002064427387576041 0.030405674528279813
0.00202028260730477 0.030033968266529796
0.002095347853385399 0.028889509281424586
0.0020099719957808963 0.029381140149327887
0.0017469669648602863 0.027595927063526194
0.0020788140458592548 0.029941667837044175
0.0020118594251171806 0.029160569392439047
0.0019269731080399095 0.028534213974416398
0.0019232213013219283 0.02949932252033437
0.00208589355591105 0.029884279932292746
0.0020286986533461027 0.030075831519103056
0.0020224965917186775 0.02937300512724714
0.0019640756648256073 0.02907413426228995
0.0018750715969802223 0.029254296377848796
0.0020200734639364247 0.030525524346948007
0.002170550325089202 0.031747538108975785
0.0017368294780974046 0.028525357909019767
0.002097807073435041 0.030997776102968496
0.0020062333262171918 0.03035169778349583
0.0020284537883527424 0.029619638449885688
0.0020114565349586442 0.02936033152728815
0.0019435486029836006 0.029350857362182584
0.0021126292941813897 0.03147377062407702
0.0027513910242792173 0.03523990814260822
0.0015253573701716273 0.02828318570419722
0.0029373173949809447 0.03473960263096477
0.0020310516062487776 0.0296744869815627
0.0019757158270156745 0.029298434358249446
0.0020083954242854883 0.029446371821816565
0.002002799404699585 0.029326843692873285
0.0020034559004206785 0.02977864802462129
0.0020019613873681627 0.028912036517580345
0.002697047131515925 0.03346506159168244
0.0020522808594462772 0.03248483831254619
0.0019748979260570195 0.029531556554867524
0.0020316776067350177 0.029504542233733718
0.0016937823103519054 0.02830171983547589
0.0027940795282590807 0.033440744878162065
0.002516169009585433 0.0334729041836152
0.0019161534338188115 0.030014280567811125
0.0019719770821521342 0.029762681023464677
0.0020676813459014815 0.029518950717504634
0.002261223846422207 0.031351885936212846
0.002080990691501719 0.029941728174159268
0.002042059111652643 0.029484130772432258
0.0019647936638620936 0.029615129618706958
0.0016693121184226042 0.03027635294675631
0.0025925860436923714 0.03361081363276552
0.002395239961358297 0.03243547467629697
0.0017273804616490776 0.02976044893666825
0.0020112450020667747 0.030384473908059106
0.002095561897391653 0.030282348921368194
0.002122972266366972 0.030000918582186085
0.0019034625249906277 0.029864754723673722
0.002194662382816935 0.03084384552621523
0.0018507575174255616 0.029171089683524644
0.0018902406768284508 0.029135012308191398
0.0020558335691722956 0.02926723042490932
0.0020349209008321124 0.02922204316239627
0.0019380590885628671 0.029610566178124374
0.0016804960288086743 0.028739098906851366
0.002203830280752228 0.030766121555105122
0.0019530466965709933 0.02936893566919141
0.0020211075703061958 0.02917748057399994
0.001903633406817338 0.0291804969033838
0.0020532239480026402 0.029253862572323697
0.0019320234417656687 0.029667114760252397
0.001959612377488756 0.028473137850858796
0.00207602265202876 0.02995451032534576
0.00193955691091062 0.02913278303737933
0.0019410140618878297 0.029080230842929652
0.002070034623653296 0.029980281260656657
0.0020492696217178194 0.029579680016028457
0.0020462513070041025 0.02981179785121516
0.0019269502504635307 0.029206914754224555
0.0021015540697362726 0.029505403642545044
0.0020679984847373654 0.02949659128614254
0.00194976474654339 0.02915124695802029
0.0018401275415843355 0.029493152249151697
0.0021853257579882756 0.03002010112092437
0.0020458160230433157 0.02923350101090719
0.0019643586944944748 0.029795342936111916
0.002042486376361724 0.029919482924778376
0.001989195604643956 0.02902151630295716
0.0019047748668669152 0.029153685114325888
0.0020237721869231446 0.029067439700133882
0.0020125514827237655 0.029734000688022077
0.0020090427488153135 0.029803114840230818
0.002002220424923483 0.02940218758821511
0.0020037169323637596 0.029379148469647655
0.0019067340695691827 0.028996759939740147
0.0021020529737742193 0.030734626818777155
0.0019929339322415957 0.029582190642310425
0.002016511344277194 0.02925136397818815
0.001987722482289736 0.030600032620196747
0.002092159948048598 0.029795320523918086
0.0019525796122178236 0.029860455982249613
0.002003188818975674 0.030461572891096456
0.002002807582373344 0.029371566672716468
0.0020028075823733406 0.029371566672716422
0.0020028075823733424 0.029371566672716457
0.00200280758237334 0.029371566672716433
0.002002807582373345 0.02937156667271645
0.0020028075823733385 0.029371566672716443
0.0012558188582227421 0.026094870133135953
0.004481520932335489 0.05223366887701872
0.007251623522151269 0.06739497065517507
0.0027523731312978916 0.03698401363467632
0.002405758366325596 0.03776815406411862
0.0018376357342067668 0.03202013065490164
0.0013973223603101059 0.02570574097245335
0.0018590312564991719 0.033287584568545206
0.002237699892505274 0.03529534565915423
0.0015693515113917097 0.028687930220865118
0.0020843774860039768 0.03303347094412863
0.0016660684003676944 0.02915459637517672
0.0015573837227214828 0.02895992825277383
0.0014597372165457148 0.02766935279132782
0.0014072637387739576 0.0273480745479221
0.001921124383368621 0.029967249127025676
0.0020163772125090683 0.030352838721616572
0.0013401040575483868 0.027377489757607135
0.0015472359720194563 0.02892906096286
0.0014419650448942367 0.027440277508458844
0.0016235104880902127 0.028721688928055177
0.0017921407845935752 0.03207184520369571
0.0016041052096182208 0.02931563827776459
0.0024744154218737935 0.03237570227254986
0.0015636014549925907 0.029646373275018702
0.0014813831730115434 0.027468092504755185
0.0011019581530458144 0.024956844924640387
0.0016511756131441667 0.028705483985992028
0.001247188545934979 0.027415208185874073
0.0015629703038309408 0.028605176797749553
0.0012615878648222858 0.02604175454969043
0.0013557861224242692 0.027366823518590447
0.0013692505144681708 0.02768187276672194
0.0016335848992357269 0.029536328513776692
0.0018554408919176128 0.030979847682746763
0.0017299160667337463 0.03166079389667664
0.0015789012035311535 0.029187416290382486
0.0014313163180298565 0.027961126837346903
0.0015914075627839308 0.029479028911727503
0.0014011208888919063 0.027550080915511036
0.001550592622751288 0.02930775114496237
0.0015726479497235283 0.028845482621752763
0.0015266659000756882 0.0294749132375685
0.0015586834572034929 0.028995930265427225
0.001588026534919 0.02980232928997928
0.0014986154025079534 0.028850686733120554
0.0014337877052067456 0.027979900586939443
0.0014572974001235003 0.02884741240176594
0.0015475129886470998 0.029759942557597164
0.0014389650913099739 0.028135420442415203
0.0014948672223452396 0.02879938158832906
0.001582280528767992 0.029959131935514003
0.001568514906624662 0.028791705508111096
0.001560112906029283 0.028756627729792927
0.0015531156783185048 0.028485053294124554
0.001599176360430274 0.029004220858051048
0.0015808266529561397 0.02836538476196476
0.0015321673130216447 0.028717622057790656
0.0015421988842999658 0.028472072026381377
0.0015110886753244358 0.02845613284873659
0.0015203474535231145 0.02819417987394339
0.0015573958424958316 0.028676941830886937
0.0015530015780096179 0.02813658321245829
0.001485940969870014 0.02834212494883989
0.0014105939317807968 0.027536209559588753
0.0015667237486125954 0.029942320812962164
0.001480635384329937 0.02878682459321158
0.001500266478354625 0.02822107085056227
0.0014751020360859474 0.02837439594985018
0.0014356198444443902 0.028349817725082268
0.0014896414141388006 0.02855756458643498
0.0016523842328936083 0.029926343583001645
0.0016335379490144673 0.02898097992599272
0.0014809808947022773 0.028779322310248188
0.0015833225517526085 0.029629127940788976
0.0015111394173920386 0.028716841437951793
0.0015364986558731827 0.028613413032472303
0.0014576624859546266 0.028636636512185766
0.0016013299147790386 0.0295214989719111
0.0018388770989046334 0.029152275537255443
0.0011023730627083338 0.025153275777672145
0.002103847661246633 0.03322188526334797
0.001550688560658887 0.029129503378381938
0.0014622239572949906 0.02831046312342184
0.0014903860202996424 0.02877912199585803
0.0015266885654093175 0.028755070257088997
0.0015350634941056957 0.029014682326487098
0.0015414365335539115 0.028906642421584746
0.002066850282231929 0.030844341135929185
0.0015378069277500466 0.029798457004212478
0.0014780789918712877 0.02886897088407407
0.0015431899615143748 0.028686624902181435
0.0012736590201504437 0.02661316283270052
